"SRP_occurrenceID","SRP_accession","SRP_imageURL","matchMethod","scientificName_SRP","family","collectorNumber","eventDate_SRP","collector","otherCollectors","country","stateProvince","county","locality","decimalLatitude","decimalLongitude","phenology","FotW_occurrenceID","scientificName_FotW","FotW_eventDate","FotW_recordNumber","FotW_recordedBy"
2074741,"38827","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP038827.jpg","exact","Erythranthe lewisii","Phrymaceae","11112","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 ca 5 mi E of Hwy 55 twd Goose Lake.","116° 10\' 27.2"" W""","45.010889","Flowers","80f973f4-b75f-34dc-83ac-9b9575527cdb","Erythranthe lewisii","2007-07-19","Davidson, C 11112",""
2074772,"38871","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP038871.jpg","num_only_unique_date","Polemonium pulcherrimum","Polemoniaceae","11098","2007-07-08","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Warren dredge ponds, W of Warren (ca. 30 mi N of McCall).","115° 42\' 2.6"" W""","45.282222","Flowers","c8b630c5-e771-3a3c-8ef6-01ba33306604","Polemonium pulcherrimum","2007-07-07","Davidson, C 11098",""
2074799,"38898","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP038898.jpg","num_only_unique_date","Polemonium pulcherrimum","Polemoniaceae","11098","2007-07-08","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Warren dredge ponds, W of Warren (ca. 30 mi N of McCall).","115° 42\' 2.6"" W""","45.282222","Flowers","c8b630c5-e771-3a3c-8ef6-01ba33306604","Polemonium pulcherrimum","2007-07-07","Davidson, C 11098",""
2075248,"39358","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039358.jpg","num_only_unique_date","Eriogonum flavum","Polygonaceae","11102","2007-07-15","C. Davidson",NA,"U.S.A.","Idaho","Valley","Summit of Brundage Mtn.","116° 7\' 58.2"" W""","45.009778","Flowers","112efcc9-f3b9-31d2-af92-df2afd44556e","Eriogonum flavum","2007-07-14","Davidson, C 11102",""
2075249,"39359","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039359.jpg","num_only_unique_date","Eriogonum pyrolifolium","Polygonaceae","11099","2007-07-15","C. Davidson",NA,"U.S.A.","Idaho","Valley","Summit of Brundage Mtn.","116° 7\' 58.2"" W""","45.009778","Flowers","726dfa6c-e290-3bb7-a4f3-48471d85ffc1","Eriogonum pyrolifolium","2007-07-14","Davidson, C 11099",""
2075275,"39384","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039384.jpg","num_only_unique_date","Eriogonum umbellatum var. ellipticum","Polygonaceae","11080","2007-06-17","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 21, ca. 11.7 mi S of Idaho City Main St.","115° 56\' 53"" W""","43.706389","Flowers","4eb3af8c-b101-307f-8778-fc7b6984f82f","Eriogonum umbellatum","2007-06-16","Davidson, C 11080",""
2075276,"39385","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039385.jpg","num_only_unique_date","Eriogonum vimineum","Polygonaceae","11086","2007-06-17","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 21, ca. 11.7 mi S of Idaho City Main St.","115° 56\' 53"" W""","43.706389","Flowers","fa75da3f-a886-3b98-8b36-f45b7cd943f6","Eriogonum vimineum","2007-06-16","Davidson, C 11086",""
2075278,"39387","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039387.jpg","num_only_unique_date","Oxyria digyna","Polygonaceae","11128","2007-07-20","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Nez Perce Nat. For. Hell\'s Cyn Nat. Recr. Area. Sevin Devils Rd. (FSR 517). Heaven\'s Gate Lookout.","45.368733","-116.4947","Flowers","352b1a05-f1df-3686-8d57-f3787d2b73f0","Oxyria digyna","2007-07-19","Davidson, C 11128",""
2075376,"39517","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039517.jpg","num_only_unique_date","Eriogonum flavum var. piperi","Polygonaceae","11133","2007-07-20","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Nez Perce Nat. For. Hell\'s Cyn Nat. Recr. Area. Sevin Devils Rd. (FSR 517). Heaven\'s Gate Lookout.","45.3678","-116.4947","Flowers","286c0d96-2442-32cd-91aa-0578f27507a0","Eriogonum flavum","2007-07-19","Davidson, C 11133",""
2075752,"40121","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040121.jpg","num_only_unique_date","Clematis ligusticifolia","Ranunculaceae","11082","2007-06-17","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 21, ca. 11.7 mi S of Idaho City Main St.","115° 56\' 53"" W""","43.706389","Flowers","c98ebd5b-3306-3597-91ee-d85ae97c0508","Clematis ligusticifolia","2007-06-16","Davidson, C 11082",""
2075791,"40161","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040161.jpg","exact","Delphinium occidentale","Ranunculaceae","11117","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 E of Hwy 55 twd Goose Lake.","116° 10\' 52.4"" W""","45.023389","Flowers","e4830385-b614-3ea4-9542-038e1210f66c","Delphinium occidentale","2007-07-19","Davidson, C 11117",""
2076134,"31663","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031663.jpg","exact","Urtica gracilis","Urticaceae","11113","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 ca 5 mi E of Hwy 55 twd Goose Lake.","116° 10\' 27.2"" W""","45.010889","Fruits","db2d8961-d872-3771-bb28-d9a74c794d5c","Urtica dioica","2007-07-19","Davidson, C 11113",""
2076208,"39789","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP039789.jpg","exact","Galium boreale","Rubiaceae","11108","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","Abandoned rd E of Thorn Cr., ca 200 m E of For. Serv. Rd. 257.","116° 10\' 17.3"" W""","44.960639","Flowers","adcb2914-821e-3dd4-ad97-9316fed3da57","Galium boreale","2007-07-19","Davidson, C 11108",""
2076336,"40343","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040343.jpg","num_only_unique_date","Ranunculus aquatilis var. diffusus","Ranunculaceae","11095","2007-07-08","CDavidson",NA,"U.S.A.","Idaho","Idaho","Warren dredge ponds, W of Warren (ca. 30 mi N of McCall).","115° 42\' 12.3"" W""","45.28","Flowers","249840c0-62fa-3a89-9871-215f90789c63","Ranunculus aquatilis","2007-07-07","Davidson, C 11095",""
2076373,"40383","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040383.jpg","exact","Trautvetteria caroliniensis","Ranunculaceae","11124","2007-07-19","CDavidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 E of Hwy 55 twd Goose lake.","116° 10\' 14.1"" W""","45.059278","Flowers","aa12e889-63ae-37ff-a437-42fb1944a4e6","Trautvetteria caroliniensis","2007-07-19","Davidson, C 11124",""
2076414,"40424","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040424.jpg","num_only_unique_date","Frangula rubra","Rhamnaceae","11068","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shasta/Packer\'s Bay Marina: Water\'s Gulch Trail.","40.718611","-122.418889","Fruits","af887ee8-d038-3a7c-9417-b44b7413270e","Rhamnus rubra","2007-06-04","Davidson, C 11068","C. Davidson"
2076562,"40574","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040574.jpg","num_only_unique_date","Prunus virginica var. virginica","Rosaceae","11042","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend.","116° 11\' 36.6"" W""","43.948444","Flowers","9b7fccbc-a3cc-38e2-80bd-3eb6b981504a","Prunus virginiana","2007-05-07","Davidson, C 11042",""
2076574,"40586","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040586.jpg","num_only_unique_date","Prunus cerasifera","Rosaceae","11063","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shasta/Packer\'s Bay Marina: Water\'s Gulch Trail.","40.718611","-122.418889","Fruits","71bf5aad-c8e3-3b23-adcf-c4500fc7c9bd","Prunus subcordata","2007-06-04","Davidson, C 11063","C. Davidson"
2076585,"40598","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040598.jpg","num_only_unique_date","Prunus emarginata","Rosaceae","11041","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend.","116° 11\' 36.6"" W""","43.948444","Flowers","9aa70b52-2cc5-3778-8cf6-96069c0604c0","Prunus emarginata","2007-05-07","Davidson, C 11041",""
2076821,"40837","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040837.jpg","num_only_unique_date","Dasiphora fruticosa","Rosaceae","11097","2007-07-08","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Warren dredge ponds, W of Warren (ca. 30 mi N of McCall).","115° 42\' 2.6"" W""","45.282222","Flowers","c83d77cf-0870-3b78-a731-29292de793e3","Dasiphora fruticosa","2007-07-07","Davidson, C 11097",""
2076914,"40934","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP040934.jpg","exact","Astragalus distortus","Fabaceae","11109","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 ca 200 m E of Hwy 55 twd Goose Lake.","116° 12\' 23.9"" W""","44.960861","Flowers","2f9a5c2d-3930-3a95-b5d3-cc49b83f70ec","Holodiscus discolor","2007-07-19","Davidson, C 11109",""
2077149,"41173","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041173.jpg","num_only_unique_date","Styrax redivivus","Styracaceae","11052","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shashta/Packer\'s Bay marina: Water\'s Gulch Trail.","40.718611","-112.418889",NA,"e27ffff0-359b-39db-a0f1-fc9bfb2ebd7a","Styrax officinalis","2007-06-04","Davidson, C 11052","C. Davidson"
2077480,"41520","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041520.jpg","num_only_unique_date","Saxifraga bronchialis","Saxifragaceae","11129","2007-07-20","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Nez Perce Nat. For. Hell\'s Cyn Nat. Recr. Area. Sevin Devils Rd. (FSR 517). Heaven\'s Gate Lookout.","45.368733","-116.4947","Flowers","cc36ee39-abb3-355b-9eb6-3514ec87a232","Saxifraga bronchialis","2007-07-19","Davidson, C 11129",""
2077543,"41585","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041585.jpg","num_only_unique_date","Lithophragma glabrum","Saxifragaceae","11043","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend.","116° 11\' 36.6"" W""","43.948444","Flowers","67d62319-2dab-3c54-aea4-a22ef0e4071e","Lithophragma glabrum","2007-05-07","Davidson, C 11043",""
2077576,"41618","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041618.jpg","num_only_unique_date","Heuchera cylindrica","Saxifragaceae","11048","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend.","116° 11\' 36.6"" W""","43.948444","Flowers","eb20e317-06e7-30c9-9348-79a1203b293f","Heuchera cylindrica","2007-05-07","Davidson, C 11048",""
2077603,"41645","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041645.jpg","exact","Scrophularia lanceolata","Scrophulariaceae","11115","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 E of Hwy 55 twd Goose Lake.","116° 10\' 17.8"" W""","45.026889","Flowers","9573b0eb-c630-3205-ba3c-185598a71b6a","Scrophularia lanceolata","2007-07-19","Davidson, C 11115",""
2077681,"41740","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041740.jpg","num_only_unique_date",NA,NA,"11044","2007-05-08","C. Davidson",NA,"U.S.A.","Idaho","Boise","St Hwy 55, at Porter Cr., a few miles N of Horseshoe Bend.","116° 11\' 36.6"" W""","43.948444","Flowers","4c9d6c16-e405-347c-812f-309d79ec0361","Viola nuttallii","2007-05-07","Davidson, C 11044",""
2078657,"33698","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP033698.jpg","num_only_unique_date","Athyrium filix-femina ssp. cyclosorum","Athyriaceae","11135","2007-07-29","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd., Sylvan Beach. Brundage Mtn., near reservoir.","44.956944","-116.095278","Fertile","b3e88a32-8707-31dc-bfb9-02192cd239d2","Athyrium filix-femina","2007-07-28","Davidson, C 11135",""
2078664,"35426","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP035426.jpg","num_only_unique_date","Cryptogramma acrostichoides","Pteridaceae","11139","2007-07-29","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd., Sylvan Beach. Brundage Mtn., near reservoir.","44.956944","-116.095278","Spores","830fa0c5-c6a7-3f3f-93e1-322c89285a80","Cryptogramma acrostichoides","2007-07-28","Davidson, C 11139",""
2079192,"41906","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041906.jpg","num_only_unique_date","Dichelostemma ida-maia","Asparagaceae","11070","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shasta. Packer\'s Bay Marina: Water\'s Gulch Trail.","40.718611","-122.418889","Flowers","bf6d1a15-61cf-3167-858f-6b0431d16026","Dichelostemma ida-maia","2007-06-04","Davidson, C 11070","C. Davidson"
2079196,"41910","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP041910.jpg","num_only_unique_date","Brodiaea elegans","Asparagaceae","11071","2007-06-05","C. Davidson",NA,"U.S.A.","California","Shasta","Lake Shasta. Packer\'s Bay Marina: Water\'s Gulch Trail.","40.718611","-122.418889","Flowers","c00483f4-c1cb-3bd1-bd7a-da230dad68eb","Brodiaea elegans","2007-06-04","Davidson, C 11071","C. Davidson"
2079966,"42624","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042624.jpg","exact","Calochortus eurycarpus","Liliaceae","11122","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 ca 8 mi E of Hwy 55 twd Goose Lake.","116° 10\' 35.7"" W""","45.036306","Flowers","38306bd5-6d0b-3b5b-a749-f4fb1716ae20","Calochortus eurycarpus","2007-07-19","Davidson, C 11122",""
2079966,"42624","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042624.jpg","exact","Calochortus eurycarpus","Liliaceae","11122","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 ca 8 mi E of Hwy 55 twd Goose Lake.","116° 10\' 35.7"" W""","45.036306","Flowers","b8c2de29-22af-36ac-8c03-f4842adefcf8","Calochortus eurycarpus","2007-07-19","Davidson, C 11122",""
2080076,"42734","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042734.jpg","num_only_unique_date","Xerophyllum tenax","Melanthiaceae","11076","2007-07-25","C. Davidson",NA,"U.S.A.","Idaho","Valley","Crestline Trail Rd., For Serv. Rd 432, 3.8 mi E of Warren Wagon Rd., N of McCall.","116° 59"" W""","45.092111","Flowers","30822f03-fa60-3355-a2b6-e86c70d3e285","Xerophyllum tenax","2007-06-14","Davidson, C 11076",""
2080173,"42828","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042828.jpg","num_only_unique_date","Goodyera oblongifolia","Orchidaceae","11138","2007-07-29","C. Davidson",NA,"U.S.A.","Idaho","Valley","[Locality and coordinates withheld]",NA,NA,"Flowers","f606c3bd-2d85-37ee-bf5c-72213ff8d68e","Goodyera oblongifolia","2007-07-28","Davidson, C 11138",""
2080263,"42917","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP042917.jpg","num_only_unique_date","Potamogeton","Potamogetonaceae","11140","2007-07-29","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd., Sylvan Beach.","44.956944","-116.095278","Fertile","a445d801-3839-3c66-afb8-0e3bf65b426b","Potamogeton ","2007-07-28","Davidson, C 11140",""
2081294,"43928","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP043928.jpg","exact","Agrostis scabra","Poaceae","11119","2007-07-19","C. Davidson",NA,"U.S.A.","Idaho","Adams","For. Serv. Rd. 453 ca 8 mi E of Hwy 55 twd Goose Lake.","116° 10\' 35.7"" W""","45.036306","Fertile","f311d18a-b22f-3f20-b6c2-db47d9c59512","Agrostis scabra","2007-07-19","Davidson, C 11119",""
2081662,"44271","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP044271.jpg","num_only_unique_date","Athyrium distentifolium","Athyriaceae","11134","2007-07-20","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Nez Perce Natl. For. Hell\'s Cyn Nat. Recr. Area. Sevin Devils Rd. (FSR 517). Heaven\'s Gate Lookout.","45.368733","-116.4947","Fertile","c09233cb-6799-3511-b007-c73abd2d0902","Athyrium filix-femina","2007-07-19","Davidson, C 11134",""
2081670,"44278","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP044278.jpg","num_only_unique_date","Myriopteris gracillima","Pteridaceae","11137","2007-07-29","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd., Sylvan Beach. E slope of Brundage Mtn.","116° 5\' 43"" W""","44.956944","Fertile","ad01e086-c02c-32c6-bf31-24bd5c7cdbcd","Myriopteris gracillima","2007-07-28","Davidson, C 11137",""
2081692,"44300","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP044300.jpg","num_only_unique_date","Sceptridium multifidum","Ophioglossaceae","11141","2007-07-29","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd., Sylvan Beach. E slope of Brundage Mtn.","116° 5\' 43"" W""","44.956944","Fertile","b88edb53-b976-3515-a21f-2b7c07f403e8","Sceptridium multifidum","2007-07-28","Davidson, C 11141",""
2024816,"29339","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029339.jpg","num_only_unique_date","Alisma triviale","Alismataceae","10936","2006-07-05","C. Davidson",NA,"U.S.A.","Idaho","Valley","Ponderosa State park at payette lake; ca 2 km north of the campground.",NA,NA,"Flowers","62496012-35f9-3532-8c10-f8f47014e76c","Alisma triviale","2006-07-04","Davidson, C 10936",""
2025576,"29341","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029341.jpg","num_only_unique_date","Apocynum androsaemifolium","Apocynaceae","10968","2006-07-25","C. Davidson",NA,"U.S.A.","Idaho","Valley","Crestline trail Rd. E of jct w/ Warren Waggon Rd. N of McCal.","116° 1\' 52"" W""","45.095","Flowers","fa6aaeaf-2f0d-3c36-aeba-b6e6025d6765","Apocynum androsaemifolium","2006-07-24","Davidson, C 10968",""
2027827,"31513","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031513.jpg","num_only_unique_date","Erigeron canus","Asteraceae","11035","2006-05-15","C. Davidson",NA,"U.S.A.","Arizona","Coconino","Walnut Canyon Natl. Mon. 10 mi E of Flag staff.","111° 30\' 33.8"" W""","35.171389",NA,"dce3dcbf-76cb-3cd4-b46e-44ff376b96fe","Erigeron canus","2006-05-14","Davidson, C 11035",""
2028216,"29609","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029609.jpg","num_only_unique_date","Eriophyllum lanatum","Asteraceae","10969","2006-07-25","C. Davidson",NA,"U.S.A.","Idaho","Valley","Crestline trail E of Jct w/ Warren Wagon Rd. n of mCCall.","116° 1\' 52"" W""","45.095",NA,"b2433ee7-d8b3-339c-b23b-2f2c5d683d02","Eriophyllum lanatum","2006-07-24","Davidson, C 10969",""
2029412,"31511","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031511.jpg","num_only_unique_date","Senecio crassulus","Asteraceae","10970","2006-07-31","C. Davidson",NA,"U.S.A.","Idaho","Valley","Crestline Trail Rd. FSR # 432 E of Waren Waggon rd.","116° 1"" W""","45.091111",NA,"0cfdaa5e-cceb-3a29-adda-1d8755a62243","Senecio crassulus","2006-07-24","Davidson, C 10970",""
2031177,"29669","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029669.jpg","num_only_unique_date","Cryptantha torreyana","Boraginaceae","10932","2006-07-04","C. Davidson",NA,"U.S.A.","Idaho","Adams","Hwy 55 jct w/ Brundage Mtn. Rd. W of McCall.",NA,NA,NA,"a37e95f3-b8cf-3ada-8184-248f1ce94c14","Cryptantha torreyana","2006-07-03","Davidson, C 10932",""
2032155,"31176","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031176.jpg","num_only_unique_date","Erysimum capitatum","Brassicaceae","11032","2006-05-15","C. Davidson",NA,"U.S.A.","Arizona","Coconino","Walnut Canyon nat. Mon. 10 mi E of Flagstaff.","111° 30\' 33.8"" W""","35.171389",NA,"f8d006b0-2958-3905-ae18-c3961fc90d43","Erysimum capitatum","2006-05-14","Davidson, C 11032",""
2032156,"31177","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031177.jpg","num_only_unique_date","Physaria intermedia","Brassicaceae","1029","2006-05-13","C. Davidson",NA,"U.S.A.","Arizona","Coconino","S of Red Butte on FS Rd. 320 off Hwy 180 N of Flagstaff.","112° 4\' 22.7"" W""","35.803444",NA,"6faca209-3883-3306-8013-8f9d3f7e4b9c","Psychotria ","2006-04-10","Leal, M 1029","E. Mounoumoulossi"
2032742,"29357","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029357.jpg","closest_date","Campanula parryi","Campanulaceae","10982","2006-07-31","C. Davidson",NA,"U.S.A.","Idaho","Idaho","S of Josephine lake.","115° 58\' 7"" W""","45.224722",NA,"c9ec2e4a-7d26-39d3-9354-c93705893b7a","Campanula parryi","2006-07-24","Davidson, C 10982",""
2033034,"29359","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029359.jpg","num_only_unique_date","Lonicera conjugialis","Caprifoliaceae","10920","2006-06-27","C. Davidson",NA,"U.S.A.","California","Madera","Yosemite Nat. Park Clacier point Rd. McGurkl Meadow trail.","119° 42\' 40"" W""","37.676944",NA,"f3066619-c385-3490-8ef2-004694c56907","Lonicera conjugialis","2006-06-26","Davidson, C 10920",""
2033470,"29778","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029778.jpg","num_only_unique_date","Spergula arvensis","Caryophyllaceae","10908","2006-06-25","C. Davidson",NA,"U.S.A.","California","Mendocino","Beach at navarro River S of Albion Bridge.","123° 45\' 29"" W""","39.192222",NA,"c85bce37-a45c-3c83-82a4-04900f4a8c32","Spergula arvensis","2006-06-24","Davidson, C 10908","S. Christoph"
2033474,"29782","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029782.jpg","num_only_unique_date","Silene douglasii","Caryophyllaceae","10991","2006-07-31","C. Davidson",NA,"U.S.A.","Idaho","Idaho","Josephine Lake.","115° 58\' 7"" W""","45.224722",NA,"8d992a17-d33e-31a4-b151-e3379304a547","Fothergilla major","1972-04-30","RFThorne T-10991",""
2033476,"29784","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029784.jpg","num_only_unique_date","Eremogone aculeata","Caryophyllaceae","10948","2006-07-05","C. Davidson",NA,"U.S.A.","Idaho","Adams","Brundage mtn. Rd. 1.6 km N of jct to Ski lodge.",NA,NA,NA,"0ad60ba1-f133-3725-b369-be803cfe3078","Eremogone aculeata","2006-07-04","Davidson, C 10948",""
2033479,"29787","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029787.jpg","num_only_unique_date","Stellaria longipes","Caryophyllaceae","10958","2006-07-09","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd. jct w/ Bear Pete/Klootchman Saddle Rd.","115° 58\' 44"" W""","45.185528",NA,"eb741a15-2ffc-3818-acee-0b38e27efc0e","Stellaria longipes","2006-07-08","Davidson, C 10958","C. Davidson"
2033487,"29795","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029795.jpg","num_only_unique_date","Eremogone congesta","Caryophyllaceae","10978","2006-07-31","C. Davidson",NA,"U.S.A.","Idaho","Idaho","S of Josephine lake.","115° 58\' 7"" W""","45.224722",NA,"48a8b761-e83d-31d8-a7f0-81139480ab64","Eremogone congesta","2006-07-24","Davidson, C 10978",""
2034261,"29366","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029366.jpg","closest_date","Juniperus communis var. kelleyi","Cupressaceae","10987","2006-07-31","C. Davidson",NA,"U.S.A.","Idaho","Idaho","S of Josephine lake.","115° 58\' 7"" W""","45.224722",NA,"cc92d364-026b-3564-9773-0a9bb04c4b94","Juniperus communis","2006-08-13","Davidson,  C 10987",""
2035749,"29379","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029379.jpg","num_only_unique_date","Gaultheria humifusa","Ericaceae","10954","2006-07-09","C. Davidson",NA,"U.S.A.","Idaho","Valley","Warren Wagon Rd. jct w/ Bear Pete/Klootchman Saddle Rd.","115° 58\' 44"" W""","45.185528",NA,"f5a4fc3e-ffdb-3543-bffd-90cc621f7595","Gaultheria humifusa","2006-07-08","Davidson, C 10954","S. Christoph"
2035750,"29380","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029380.jpg","num_only_unique_date","Phyllodoce empetriformis","Ericaceae","10980","2006-07-31","C. Davidson",NA,"U.S.A.","Idaho","Idaho","S of Josephine lake.","115° 58\' 7"" W""","45.224722",NA,"e2050260-362f-312a-9e57-05bf9f5ea1a9","Phyllodoce empetriformis","2006-07-24","Davidson, C 10980",""
2037633,"29830","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029830.jpg","num_only_unique_date","Lotus corniculatus","Fabaceae","10964","2006-07-25","C. Davidson",NA,"U.S.A.","Idaho","Valley","Crestline Trail Rd. e of Jct. W/ Warren Wagon Rd.","116° 2\' 42"" W""","45.089722",NA,"aa1281d8-5ff2-3a81-9101-5cb2013d88bb","Lotus corniculatus","2006-07-24","Davidson, C 10964",""
2037644,"29841","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029841.jpg","num_only_unique_date","Lupinus leucophyllus","Fabaceae","10926","2006-07-03","C. Davidson",NA,"U.S.A.","Idaho","Valley","Payette Lake,Sylvan Beach.",NA,NA,NA,"ea4b5f33-4048-3fae-abf5-37c9f9d0fb72","Lupinus leucophyllus","2006-07-02","Davidson, C 10926",""
2037645,"29842","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029842.jpg","num_only_unique_date","Lupinus littoralis","Fabaceae","10910","2006-06-25","C. Davidson",NA,"U.S.A.","California","Mendocino","N of Point Arena end of Stonoboro Rd.",NA,NA,NA,"00270535-c9ed-3ce1-8404-6d0b6c1b445f","Lupinus littoralis","2006-06-24","Davidson, C 10910",""
2037713,"31136","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP031136.jpg","num_only_unique_date","Acmispon oroboides","Fabaceae","11028","2006-05-13","C. Davidson",NA,"U.S.A.","Arizona","Coconino","S of Red Butte on FS Rd. 320 off US Hwy 180 N of Flagstaff.","112° 4\' 22.7"" W""","35.803444",NA,"74b38920-8fa6-3e6a-a8af-afc7892b6ad7","Lotus plebeius","2006-05-12","Davidson, C 11028","S. Christoph"
2039066,"29393","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP029393.jpg","num_only_unique_date","Ribes lacustre","Grossulariaceae","10942","2006-07-05","C. Davidson",NA,"U.S.A.","Idaho","Adams","Brundage Mtn. Rd., ca 1.6 km north of junction to the ski lodge.",NA,NA,"Fertile","87a6a870-5c85-370b-9850-aedf435aac52","Ribes lacustre","2006-07-04","Davidson, C 10942",""
